datetime,temp,humidity,precip,windspeed,sealevelpressure,solarradiation
2021-12-28,-0.9,84.5,1.349,15,1000.7,14.3
2021-12-29,4.1,97.2,0.348,7.8,1003.8,9.5
2021-12-30,8.8,96.5,2.85,14,1011.3,9.3
2021-12-31,12.9,85.4,5.294,20.5,1014.4,10.1
2022-01-01,11.9,88.3,0.555,15.5,1021.3,13.3
2022-01-02,9.8,85.4,2.06,15.1,1013,8.5
2022-01-03,9,80.3,3.544,18.9,1006.3,22.8
2022-01-04,6.2,91.3,1.721,11.7,996.8,10.3
2022-01-05,3.7,82.3,0.821,17.5,997.9,27.3
2022-01-06,1.2,74.8,0.066,17.2,1013.5,50.4
2022-01-07,0.5,88.1,0.582,13.7,1014.2,20.5
2022-01-08,1.3,89,0.811,11,1008.7,30.3
2022-01-09,1.3,80.2,0.127,13.5,999.3,18.7
2022-01-10,3.1,91.4,0.41,8.8,1019.3,12.1
2022-01-11,-2.3,88.8,0,9,1035.5,20.6
2022-01-12,0.6,92.7,0.253,10.1,1036.5,17.8
2022-01-13,4.1,89.7,0,18.4,1034.4,9.8
2022-01-14,5.4,87.6,0.245,19.9,1029.5,8.5
2022-01-15,1.7,88.1,0,8.7,1029.1,22.2
2022-01-16,1.9,87.2,0.178,13.2,1020.7,14.3
2022-01-17,4.2,79.8,4.477,25.7,1021.5,18.1
2022-01-18,2.7,84.5,0,11.5,1034.5,26.6
2022-01-19,4,81.7,0,15.9,1023.1,24.1
2022-01-20,1.3,75.4,2.049,26.9,1015,37.6
2022-01-21,0,70.2,0.801,20.7,1023.9,64.5
2022-01-22,2.8,85.9,1.364,12.1,1026.8,35.5
2022-01-23,5.2,95,0.73,11.3,1032.1,19.8
2022-01-24,5.3,93.6,1.002,8.7,1034.3,20.7
2022-01-25,3.9,92.6,0.807,13,1031.7,21.5
2022-01-26,2.9,91.4,0.77,16.8,1027.5,16.9
2022-01-27,4.3,85.8,0.816,23.5,1016.4,8
2022-01-28,4.9,68.2,0,27.8,1022.3,64.1
2022-01-29,5.7,84.7,6.189,24.4,1015.9,7.7
2022-01-30,5.9,61.9,0.51,38,1012.7,26.4
2022-01-31,2.9,73.2,0,11,1007.9,27.3
2022-02-01,3.2,87.3,4.008,22.5,1006.3,20.3
2022-02-02,5,74.8,0.809,29.3,1007.6,41
2022-02-03,4.2,90.7,2.919,13,1016,24
2022-02-04,6.6,84.2,1.766,22.9,1008,25.9
2022-02-05,4.4,74.8,2.4,26.1,1013.2,33.6
2022-02-06,5.4,82.9,7.068,30.8,1000.7,28.5
2022-02-07,4,75.5,1.335,30.7,1009,60
2022-02-08,5.9,87.7,1.346,23.1,1021.9,14.7
2022-02-09,9,82.8,0.257,22,1022.7,22.8
2022-02-10,7.6,80.6,0.531,16.2,1018.4,25.6
2022-02-11,3.8,83.6,0.68,16,1022.2,44.5
2022-02-12,1,77.5,0,14.9,1031.2,91.4
2022-02-13,3.2,70.3,0,17.5,1017.4,96.6
2022-02-14,7.6,56.4,0,20.5,1006.7,91.1
2022-02-15,7.3,71.1,0,15.4,1009.1,54.6
2022-02-16,7.3,83.1,4.685,23.3,998.4,25.5
2022-02-17,8.3,70,7.011,38.4,991.3,58.4
2022-02-18,6.7,73.8,3.778,23.2,1000.6,34.8
2022-02-19,6.2,57.1,0.056,33.9,1004.2,43.3
2022-02-20,5.3,86.7,6.595,20.2,1004.3,30.3
2022-02-21,5.8,76.4,6.594,27.6,993.7,46
2022-02-22,5.6,74.4,2.047,23.2,1009.9,86.5
2022-02-23,6.5,70.9,0.321,21.9,1019.5,116
2022-02-24,5.7,71.1,0.247,16.5,1012.5,59.9
